tests_done,type1_easy,type1_medium,type1_hard,type2_easy,type2_medium,type2_hard,type3_easy,type3_medium,type3_hard,type4_easy,type4_medium,type4_hard,type5_easy,type5_medium,type5_hard
4,0.28,0.24450747926316863,0.1893120665650179,0.39,0.38160202426407946,0.3251161702574066,0.81,0.7471978331837404,0.5269215519636697,0.17,0.16428725299377583,0.14854408915086342,0.28,0.23718423077533657,0.18363585707041907
12,0.38,0.3655164323193726,0.22862331607482053,0.13,0.10486965483686965,0.05582145232511691,0.56,0.431495354216425,0.26098805382272594,0.29,0.23840951669078367,0.22831939424340894,0.71,0.6375451614188916,0.4109230982176523
13,0.48,0.3722569298648949,0.24714249459943036,0.15,0.1451773611339135,0.07359727403020756,0.28,0.2135429711212802,0.11356067736001668,0.51,0.4094689798141732,0.3612015313357315,0.27,0.21535420852640985,0.13455557589512626
13,0.65,0.619069167014855,0.4672370248796588,0.27,0.25576904889466656,0.20138319169826374,0.36,0.2569123836180841,0.13726994508777485,0.37,0.3175953378763011,0.2342043584439936,0.51,0.4197349299889171,0.26345192562646036
2,0.44,0.39651212700766814,0.39314449370981513,0.86,0.6937537112045047,0.49652932081922974,0.51,0.5073696661919356,0.2950163710413011,0.55,0.41624248240072137,0.26683826143641093,0.21,0.1497946805289967,0.1240226129589094
2,0.47,0.4084933896603452,0.3367521146444231,0.77,0.6015064637702092,0.5588697596816241,0.83,0.6098624310005519,0.4150889489279364,0.03,0.029612954126900775,0.029230715703536574,0.4,0.34907008840002696,0.3235297576017231
6,0.08,0.0735478789828284,0.04905461088542415,0.52,0.49752690118500553,0.26774756170335207,0.66,0.5272303186253849,0.4743482123311452,0.88,0.8761708920715023,0.7675896404225181,0.19,0.18533223881916105,0.15491164358351123
4,0.53,0.458723710435536,0.37230031667269636,0.76,0.7286087393926405,0.4377528767802244,0.04,0.03881308808394253,0.028040350791546646,0.33,0.28769585275255793,0.15607788359063707,0.02,0.01458150076747921,0.011668554713671637
14,0.78,0.5832108491724606,0.42620536699352585,0.95,0.8742573456666434,0.6372522510721952,0.91,0.644802662296277,0.35459708341543367,0.39,0.352977743683899,0.22470996363524443,0.66,0.5775621939391458,0.465107455276472
8,0.84,0.7747773645184949,0.6324131258271856,0.13,0.10469747668222945,0.05680574211781114,0.13,0.09620349732256467,0.07452689585395442,0.62,0.535717010969735,0.5188815189337506,0.14,0.10662296475381462,0.08615607124379182
5,0.02,0.01582830017443118,0.012406605256805349,0.73,0.7261267349249005,0.36604209123885295,0.72,0.6276312689993873,0.5668930186524194,0.28,0.24926551298103536,0.14558865516862934,0.6,0.4726286751737997,0.4494521394867729
10,0.89,0.8116844887276382,0.5339012814426473,0.33,0.30684605670753584,0.24450772631175546,0.45,0.3439635089560812,0.3358637699340658,0.61,0.5708681754397253,0.4739204850358911,0.16,0.1214532190890258,0.06692533858000778
17,0.62,0.48725898758347314,0.3032631010694746,0.97,0.9383392940951684,0.5413957063524432,0.04,0.028764615179722796,0.022759239424932874,0.78,0.5642023557429593,0.4653873264465265,0.55,0.41295948370387514,0.37388070501277826
20,0.4,0.330345259850217,0.19553234465164301,0.94,0.6943621487655494,0.44044149278066513,0.73,0.5951777265014632,0.5181774934140488,0.71,0.6578018171180263,0.4983902582055932,0.12,0.10472936072019519,0.07530119343365697
13,0.77,0.5856422916617174,0.3534010026540283,0.06,0.052317798607043234,0.0283434887102567,0.55,0.5169559460770755,0.4241255750770924,0.23,0.1756411027546597,0.09479380197394818,0.03,0.029672850981834947,0.025593204122021384
19,0.3,0.29152727285210167,0.20506015502260427,0.87,0.8366103635344178,0.829382035560166,0.42,0.391232781949438,0.3811554749094853,0.36,0.345367416203864,0.18393693327467925,0.45,0.40000648953876483,0.22532404952685114
14,0.07,0.05248770146565345,0.040709230832324333,0.14,0.12046700937226186,0.07286730987272598,0.97,0.8759611616009505,0.5458470767572151,0.83,0.6743066837632691,0.6408363067820192,0.41,0.3751861356289035,0.3749795830377608
18,0.18,0.17532229786333192,0.16148380471722235,0.97,0.8969629446912111,0.5117536102173464,0.56,0.5325790692783263,0.29775240331486186,0.37,0.3512432884088811,0.2925801519908141,0.89,0.8087562437620781,0.7220441100449826
3,0.0,0.0,0.0,0.18,0.16727153608585726,0.12244470067111074,0.81,0.6402200708704331,0.4934765619490361,0.37,0.2698357007632494,0.23856031225652496,0.39,0.37976130887564596,0.2328420486484453
5,0.7,0.6435013152524874,0.39012252109928414,0.9,0.769246041671686,0.6623888358538539,0.59,0.5725252108388104,0.47471349587221323,0.74,0.671553009663985,0.4922874331983833,0.75,0.6892189212747772,0.501982635793478
9,0.48,0.4590451567201509,0.3082513715058185,0.9,0.6582002978883019,0.5893461399528199,0.07,0.06378997061391686,0.05964601260245661,0.21,0.15878418125988517,0.10684167992349958,0.2,0.1820287004012184,0.13244650164936364
15,0.71,0.49861452215527907,0.3936712840857579,0.35,0.290643914034804,0.1806345132726335,0.92,0.8613387103780024,0.49853426534770157,0.64,0.547635986075315,0.4430385500688545,0.83,0.7615088995300029,0.6557434227893746
2,0.34,0.27006229552705363,0.15019816202876654,0.26,0.18874878986893012,0.18127519034137318,0.2,0.19904848943991174,0.11165187657328865,0.29,0.2501371858635312,0.16328388396579893,0.19,0.15477656109324175,0.0905659829286673
6,0.45,0.39947826378918677,0.28786444055644694,0.47,0.3582248094584708,0.2815724648716269,0.23,0.2212402128049263,0.1842926096572125,0.39,0.36680725310314555,0.28161745041877373,0.77,0.6055504338087757,0.566877596989251
11,0.67,0.6207412653379997,0.48153623951311547,0.31,0.28210985006574757,0.14723154545595818,0.95,0.696349626220893,0.5247907982431015,0.89,0.6406094604190673,0.3488949114188279,0.63,0.5848113807146456,0.3581616842463894
6,0.51,0.3716396573605514,0.29451985076273424,0.18,0.1647317252655659,0.08454422778737208,0.38,0.27219606520459644,0.21846374951142533,0.48,0.35677739579169043,0.21825250098168333,0.76,0.5508466888528307,0.48423361015544236
7,0.2,0.19666219627556308,0.15468581959926664,0.82,0.6361553723607856,0.5703293875254173,0.72,0.5207890762697914,0.30495066322279857,0.05,0.0378408393956146,0.03448712739944799,0.98,0.8278959924507441,0.6559997217886819
5,0.13,0.10679354409039879,0.09258288927049863,0.03,0.025434085913767526,0.016399822729156847,0.65,0.4613660804738836,0.3149566973677156,0.39,0.381418112023133,0.3104303830539179,0.92,0.7513065931467034,0.5394639824779439
10,0.89,0.6944284303559416,0.36659779002480264,0.83,0.7012284150463906,0.43511566154969183,0.09,0.08236067737392976,0.06164136806474084,0.43,0.318343877852874,0.28664172580868774,0.58,0.5465052234363009,0.49285807976097784
8,0.67,0.520586028209473,0.5098271908919706,0.95,0.8832436746385053,0.5909811662141817,0.34,0.30236719784976995,0.2666217528017894,0.68,0.645545382055275,0.6236774247905077,0.11,0.09465557788123033,0.08660821124588736
5,0.48,0.4640510565218983,0.34361897008186104,0.27,0.2271385952825655,0.15281661123986723,0.84,0.7530198834940882,0.581837776639808,0.55,0.5371632016081674,0.3205448204431617,0.05,0.048751529350843134,0.04326111732577832
5,0.6,0.5309749791178219,0.4234688124199745,0.31,0.256091915160386,0.14793883729187804,0.31,0.24255468563048044,0.23077676768070532,0.32,0.2855653489052926,0.2654207984371285,0.1,0.08847614087327232,0.06367746864152896
5,0.21,0.19069176570469004,0.1377991910522668,0.43,0.38636447392377743,0.34832737997560415,0.9,0.7286142825162394,0.5503010564478461,0.04,0.03237433142391701,0.02670164685467701,0.31,0.308793172770031,0.2684384838315834
14,0.34,0.285320859480697,0.14290300104877882,0.43,0.38596000742464104,0.32699678102629326,0.22,0.18139254814324432,0.09467506323219646,0.88,0.6166624574627108,0.381294549829756,0.19,0.13932658664209135,0.11087543978212808
3,0.54,0.4080161455484977,0.35603367163730637,0.66,0.5431603063756054,0.4719997919120139,0.01,0.008568732915752055,0.004689902237554191,0.56,0.3942114146960143,0.23531076395546702,0.87,0.778486362487994,0.39916332846794045
1,0.3,0.24450828413831394,0.17533641105228312,0.35,0.28429084036447555,0.1977644935303367,0.9,0.7910280756522876,0.645727110551733,0.3,0.22792498606237266,0.19133798686511838,0.06,0.04972604169236783,0.030822166332563506
2,0.16,0.14623269255904495,0.07373444644424518,0.89,0.7708737000480474,0.434194642427863,0.7,0.5972978023581887,0.5207172359179246,0.74,0.7215584002103446,0.5608356335382519,0.28,0.2560171765407396,0.1643057873188952
7,0.21,0.16724471042873618,0.09626702704111481,0.19,0.18340669653536423,0.1228190719050835,0.67,0.47380036442679724,0.4702256462224005,0.78,0.6140349634757055,0.4965266348600671,0.25,0.23705683940420194,0.17135408958834983
5,0.3,0.22929729963944626,0.1916868523602379,0.68,0.5277336995328812,0.35168422002799393,0.19,0.17010596480766044,0.1653371868776986,0.78,0.6906210246978473,0.5060532727958175,0.11,0.108832642276562,0.05607556057334899
13,0.3,0.25971354630741483,0.1781234475432939,0.23,0.17350727375200944,0.14456707682803788,0.34,0.3170260583555696,0.30403070770088947,0.05,0.04208874761146039,0.023030865596972434,0.95,0.6844225700940506,0.4193134952044248
14,0.63,0.5940150973849718,0.5631667604603983,0.33,0.3050183979279545,0.26798715813762,0.86,0.7793699133918726,0.6609155317531104,0.13,0.11900726600294478,0.07629904745135839,0.13,0.10310398446377775,0.10248209515901485
20,0.7,0.6424226080980178,0.5530211033652164,0.02,0.01923634919437609,0.01691209399895978,0.36,0.333984097818046,0.17431900099175188,0.08,0.07897175873712006,0.05205455806658405,0.68,0.5995717689929418,0.4337877845213448
19,0.48,0.38898016294383725,0.3691014509567586,0.57,0.5018571171931947,0.3863352118576456,0.49,0.4519902917142475,0.2363719505777228,0.7,0.6405330439080964,0.3997961311826284,0.22,0.21272585297133162,0.15033613597512835
3,0.24,0.22849904594515213,0.15441655129636778,0.8,0.7856121364688688,0.43558825354401354,0.74,0.6941582154700917,0.6540874617889633,0.26,0.21303843227936464,0.20943864347190458,0.99,0.7610265620247015,0.6363957539003599
14,0.88,0.8345851559923438,0.7421480840550396,0.27,0.249208130024678,0.24331119858456385,0.78,0.726171112580593,0.4886466399658824,0.41,0.3092644272162487,0.2296399308938904,0.65,0.642566041835624,0.5011179926163265
9,0.48,0.38370579292141627,0.2757810870395223,0.02,0.015437757553901216,0.008102636581940856,0.2,0.17085142492482658,0.09017826156891796,0.57,0.5532691476667566,0.5354481555569817,0.03,0.02708442913378908,0.022024575243029358
4,0.89,0.8127426896927415,0.7382541312479339,0.49,0.4072475197303042,0.23320957863825004,0.72,0.6678175614663399,0.5608992610357884,0.04,0.034683961357690814,0.025960526503279423,0.52,0.48719491334981535,0.4592086775561193
6,0.58,0.49598066952259323,0.3858724830491995,0.63,0.5323930227608775,0.29198528930729317,0.82,0.6986994732575649,0.4319493799769899,0.81,0.6015751266742666,0.5199601278941419,0.48,0.39653602691047496,0.338510125474537
9,0.67,0.4838203999846267,0.4255423954967298,0.73,0.6060546302279913,0.5816509478638533,0.28,0.27383845350934827,0.21969852511485305,0.37,0.3414912187703799,0.2311533143317237,0.25,0.22666325730097808,0.14843815644465042
11,0.75,0.7316999630409364,0.3972873441186591,0.48,0.4766513772704961,0.2609627568072424,0.01,0.008794477688705208,0.007057986724554871,0.3,0.24360124139677078,0.23390510819150995,0.77,0.6403568505262083,0.5417822508527579
9,0.01,0.009542200309431315,0.00663645167034627,0.5,0.3701211716717943,0.26124974011035873,0.79,0.6270244137371639,0.3559022519530438,0.77,0.691177982570079,0.5899324041361054,0.33,0.31981409810726025,0.16500540756455268
1,0.25,0.17501525852421126,0.14293607586778617,0.84,0.6802998170909421,0.5797328640253339,1.0,0.9754133684473231,0.7769768036940015,0.53,0.3941433930896133,0.3567056470298542,0.63,0.4522129819521965,0.2676090501710944
17,0.91,0.6600446983203717,0.5183965621378814,0.18,0.1512606591616257,0.14633389085739273,0.07,0.06828140878948735,0.05483863259796162,0.11,0.0969156028562182,0.09096923907149905,0.95,0.9384949976291345,0.8464232111958523
15,0.02,0.017609827206114533,0.014026102096890238,0.13,0.11400129740038292,0.058921469010741086,0.04,0.033332012307473124,0.01901270519701924,0.85,0.8370366738317812,0.789375888375357,0.89,0.8367958935009272,0.7243109485309336
5,0.45,0.41814258302736196,0.3085458096879441,0.48,0.4689566225984144,0.4151655001700786,0.42,0.35718360277905725,0.34535023984390767,0.0,0.0,0.0,0.79,0.7843658401566999,0.756900256565204
10,0.52,0.4855858714692363,0.43307067947626576,0.64,0.49004732860308464,0.2778003283704745,0.88,0.8253864939504457,0.6796964077002673,0.11,0.08303216930583707,0.0469446642477357,0.41,0.3597105244923056,0.2421560146405731
8,0.07,0.052050133220871556,0.043974557500402814,0.72,0.5773898339207753,0.30252129542433964,0.34,0.27408327072910593,0.20983350389053373,0.91,0.8369831387788811,0.7203529329406643,0.93,0.8316558605598872,0.7754289884489219
20,0.59,0.502426039640392,0.25445776290619726,0.3,0.22040944452196407,0.16279384377472955,0.6,0.4383644150354966,0.2712352597250063,0.71,0.6368474890251624,0.4155675095982659,0.36,0.3449878985487236,0.18544183854501833
18,0.8,0.6922778137964141,0.3597152971226504,0.4,0.30864804548215097,0.1691956074743191,0.64,0.4889787832659476,0.32864823434442114,0.41,0.3729500025871647,0.19660190800622004,0.43,0.41389755870966183,0.2687217511364441
5,0.88,0.674725685702661,0.5764432056382486,0.17,0.15061625193408085,0.12032454349807706,0.46,0.4149126780857513,0.3340739657043099,0.23,0.1935064267902934,0.17532523312863857,0.43,0.39802658730235024,0.22574467744702564
17,0.74,0.5474055980783263,0.35419480160691796,0.75,0.5926674373654022,0.5032360855552601,0.19,0.1426957101390907,0.07702596333281897,0.58,0.5765161431682391,0.3090296973394408,0.7,0.5454269085553067,0.4022640259404723
14,0.71,0.5085269196542961,0.2925983490257173,0.22,0.21231023633766583,0.1600683998588985,0.2,0.1905179808669539,0.16809645073674884,0.28,0.25914466507206574,0.2538134845379005,0.13,0.11854972370767385,0.10359628525515507
15,0.07,0.06323055173619002,0.031890985079777986,0.48,0.4638088283364119,0.28005493592608677,0.57,0.4797973914569661,0.29613719641102093,0.65,0.595143567997861,0.3823065261095031,0.91,0.8037808322766831,0.44440610777539336
15,0.15,0.11126587062072156,0.06576771707155564,0.03,0.024677623886416963,0.0215760523251783,0.19,0.16481519866125058,0.10259345988832672,0.85,0.8033682967190459,0.6198874048881062,0.4,0.3054875664443645,0.22728703349436905
9,0.89,0.8558713972576224,0.7517695934981041,0.71,0.598049003012892,0.393837457393662,0.0,0.0,0.0,0.26,0.2272704406564429,0.1477798758768554,0.49,0.47110278000780115,0.2758742155476558
1,0.72,0.6678759702645641,0.6153241220912706,0.6,0.4330624617913192,0.4259680120454976,0.97,0.6868360097856573,0.357982847377757,0.75,0.6705057470077325,0.5317543932185104,0.72,0.5505878795723282,0.4600134000538969
3,0.51,0.41382620916210444,0.3264524192069022,0.93,0.920459403320503,0.7315036352164379,0.85,0.7536279702108497,0.4638623078800133,0.94,0.7448151128338837,0.6062288529082563,0.31,0.28457350764458855,0.14613085406679605
4,0.16,0.15401402607341996,0.0926857812329225,0.07,0.06940280191390735,0.06335058745996688,0.34,0.2865442235500539,0.15476038249502302,0.2,0.1872402508496007,0.0984831507694314,0.47,0.43124330714741804,0.35302764984076906
20,0.72,0.5699965720219216,0.5573818716490289,0.12,0.09824956122015895,0.09539251438481072,0.68,0.6421658365370326,0.5718996536423933,0.86,0.7936274093177748,0.5368314701990107,0.83,0.8107341349829851,0.8001600602643324
6,0.31,0.28252346834158676,0.15915559719068628,0.2,0.16252792045024084,0.12144236966946138,0.26,0.21106428731360286,0.12159765417654128,0.69,0.5323447478723249,0.5234270338923486,0.75,0.5655368833421701,0.5013753791966236
10,0.11,0.10219330384727257,0.05395860939164988,0.14,0.10421286384548901,0.09461980999503508,0.73,0.6515810277168148,0.37880816993371486,0.96,0.6772743518485881,0.5238944912592894,0.42,0.3369167697813963,0.3085362275909068
2,0.6,0.5886554888835814,0.5404680776570514,0.13,0.11141767519500749,0.0780245998913604,0.92,0.828964822609333,0.4326880850001148,0.02,0.01989219974955294,0.018813543478381607,0.41,0.30233308111423485,0.1528580788438307
1,0.55,0.5187896655454226,0.4950096226365855,0.79,0.6921164912736704,0.6312274653000947,0.06,0.046470183324917876,0.04179210335286947,0.15,0.11804037928664994,0.11400935293367417,0.53,0.4234905647245311,0.29389561242238166
20,0.86,0.761326258770753,0.6883327380912287,0.0,0.0,0.0,0.62,0.5399482900614738,0.465510030558309,0.81,0.7214799616560612,0.446231900605239,0.95,0.8608509527764214,0.695361851102829
7,0.17,0.16625493337269281,0.1361723663319172,0.91,0.767655654414961,0.6166267578612084,0.28,0.23850303681183746,0.22377161093267037,1.0,0.9823946351820727,0.8975389137810843,0.5,0.44757490480063933,0.30200805336591663
2,0.24,0.23357762675353788,0.17836392867671408,0.96,0.9385062225290636,0.7555828120892839,0.74,0.6939407712478619,0.427482076123651,0.09,0.06739413493360984,0.041452835136281826,0.11,0.10389748657006383,0.09882287853965172
20,0.49,0.36479893793621043,0.28512626006736747,0.31,0.25602460323561016,0.2238714972589503,0.45,0.38453329787891377,0.344844890294058,0.54,0.5124354189072351,0.40631682093018995,0.91,0.9027210172058586,0.7103046967607073
11,0.19,0.17576783446415767,0.14430393963120683,0.77,0.7543852512732349,0.4600639408183464,0.86,0.7665951823995545,0.7288704966317836,0.02,0.015612941968227304,0.01295828575555055,0.84,0.6912495014749248,0.3790255407486218
17,0.82,0.7274716308931042,0.41438135109216945,0.59,0.5532377480691676,0.3114049851110403,0.28,0.2526702217302162,0.21553957358308873,0.22,0.15709739235585274,0.1444420226361497,0.22,0.1686973422830115,0.11454697509822985
7,0.8,0.7101094674282966,0.4478376890176771,0.37,0.2798468951602713,0.18822848690587837,0.58,0.4768308431848665,0.2513396329207178,0.78,0.7467062811677343,0.6886195904753211,0.38,0.37541492545204735,0.2630505038960551
19,0.52,0.4950519228504942,0.4174699784039064,0.59,0.46007461701793184,0.39552605468696833,0.69,0.5866501946170066,0.3562605308290191,0.25,0.2477780371738125,0.17585497024111021,0.8,0.5982402620237096,0.3802679490413099
6,0.43,0.41611567116120424,0.3178467333951336,0.73,0.5342959408599944,0.4098394049220302,0.29,0.23873859188461943,0.21407282824167162,0.28,0.2603250523390256,0.20174148913594034,0.04,0.028874393904171493,0.021115583947242497
8,0.27,0.2532199719970284,0.1563681477637759,0.61,0.4518964459165442,0.3566222146727579,0.84,0.7252545128320835,0.7003190799061196,0.55,0.43319816955231755,0.3310799235711557,0.7,0.5452146398869114,0.5451725388162607
11,0.1,0.08841855374343738,0.08646747152461343,0.67,0.5606083943305185,0.35216870865410854,0.9,0.8647224152516529,0.5742791229014315,0.42,0.40867965502730136,0.3800419100534058,0.9,0.7200736109178213,0.5927119102064654
18,0.33,0.3253356374617125,0.2218605008214978,0.48,0.3957371721194105,0.3096595352060669,0.44,0.4023793805738908,0.21137656793390056,0.5,0.39509448317506046,0.34238331621672846,0.6,0.483400970987959,0.3425459699636405
2,0.01,0.007737946829816513,0.005302801643262618,0.64,0.6117036152871974,0.4033122707827238,0.52,0.4360199474369821,0.24406030358383018,0.92,0.8863087372940173,0.73719500899865,0.01,0.009709369331798789,0.007137940477350736
10,0.59,0.4588902566693132,0.3817337922451577,0.42,0.4081721053111028,0.2759553365976599,0.5,0.45621851914932615,0.41122750903590644,0.49,0.45578445416100155,0.2940101057072989,0.24,0.21960097451968358,0.19791659959322844
4,0.19,0.16931038453091904,0.11483147363390145,0.74,0.5884281258225156,0.4990118518942936,0.4,0.28590079902703286,0.14803045598027362,0.59,0.44631166290471497,0.22740765541590563,0.71,0.5613672374343622,0.47886333555258354
8,0.77,0.624981744990062,0.3735304054786091,0.86,0.6770384491871253,0.5825052532092451,0.47,0.39656737268281195,0.2562420153538057,0.0,0.0,0.0,0.85,0.6372871595099636,0.32204236301166783
13,0.26,0.21560980991613463,0.12172555432383772,0.83,0.5834161993291355,0.566802075315324,0.66,0.6320978420964277,0.5828424631070697,0.99,0.9820528208453094,0.7915549156666936,0.12,0.11580474959042475,0.08493289028037682
17,0.3,0.2890702681464502,0.2223772410476701,0.95,0.904230903715258,0.48297211535602375,0.46,0.33910195534033055,0.31924082269081855,0.52,0.4885731300812468,0.35476207876748267,0.09,0.06825148150971286,0.04113682809739105
7,0.86,0.6808355850137272,0.6270412956001703,0.54,0.46098846290685436,0.44856407156011147,0.33,0.2951812924007705,0.2795340257863872,0.53,0.5045512055672725,0.4150488460729391,0.28,0.20342210686050896,0.15024184894650863
19,0.44,0.3523190386329077,0.27746028673464274,0.06,0.055315211587713804,0.040017430192420496,0.33,0.2561196716841947,0.19848052396306265,0.79,0.7411516383144265,0.6712863263715549,0.19,0.1870683763591583,0.16126335900866556
19,0.48,0.3554590393950468,0.2566376451369564,0.95,0.7920965565284466,0.4597370188924435,0.73,0.6202805145521633,0.32945783135115425,0.79,0.7690620811614954,0.6661281431932788,0.92,0.8620886045433005,0.6170284984111893
20,0.7,0.4974337836398621,0.43225536655314045,0.34,0.26288926619224845,0.14319171302532244,0.89,0.8553104420625262,0.5024641584535428,0.98,0.9043044226475696,0.7279391276673508,0.07,0.06960359018853389,0.06217761010121159
20,0.5,0.39126951637128987,0.22115534231022432,0.13,0.1128889873281105,0.07741653287205473,0.94,0.895723730719765,0.8730858369345205,0.01,0.007262842783694184,0.006958538761428657,0.79,0.6628689011939493,0.6562988700080843
7,0.23,0.19395104220758203,0.11995122769493204,0.73,0.5329754772424247,0.4211478955841599,0.78,0.7314712720185734,0.5051567983133034,0.37,0.27881482638574073,0.15920337056781173,0.87,0.7613366901235623,0.615643405284799
4,0.03,0.027600211148739482,0.026384203962296182,0.41,0.3368536023566948,0.22370884220689552,0.43,0.39057810505584845,0.34058340142070864,0.85,0.6364704802424439,0.42074095711378723,0.69,0.49916103299671255,0.49511079465356755
2,0.12,0.10732081976257438,0.06937588731932054,0.59,0.545860856918586,0.3062315617202712,0.95,0.8643848317538657,0.5356351937768444,0.13,0.11827422545483161,0.06521972675739819,0.11,0.10633273900850518,0.0703946029216015
6,0.9,0.7287352851298488,0.44223425622758816,0.48,0.4435823051020389,0.40916948075938786,0.71,0.5223288128668017,0.2947333795988895,0.21,0.15803320676402546,0.1232463523880563,0.69,0.5232661408642021,0.517818587350499
4,0.06,0.043648462991234344,0.04102188714522767,0.61,0.4526942706984604,0.41019327728561267,0.52,0.5060812310883415,0.336172576795993,0.86,0.6801218456958695,0.35335654580957626,0.93,0.7752716226682091,0.675081327454734
8,0.04,0.03154295463122141,0.021395764153154508,0.81,0.7401339521442178,0.380689633403187,0.53,0.515515741692558,0.3301485430163612,0.59,0.4389976673259167,0.24414254434076862,0.22,0.19021218175412774,0.11956411056592799
4,0.91,0.639834072655286,0.6035193990021205,0.37,0.31912420259348884,0.16480029200406743,0.15,0.14303214629588792,0.08393619994271993,0.53,0.5004756906979388,0.328550268436659,0.55,0.515778575693097,0.3804471814819011
9,0.64,0.4539106061376151,0.354830998131103,0.07,0.060054653807226084,0.04541030310782587,0.31,0.2891647247095602,0.20532309784837502,0.77,0.716286918479034,0.48430095802645956,0.87,0.7573082086837619,0.42719952299669295
6,0.15,0.11510876450135189,0.0819609534268423,0.45,0.33553389344533774,0.26462410800540337,0.16,0.1153767430000492,0.09247872268702284,0.97,0.8917083565017488,0.6958535212827173,0.99,0.7633460014926517,0.6324574968241301
5,0.28,0.2637840280835825,0.17637349505991137,0.99,0.8985640923588243,0.49280437430591606,0.88,0.662616936924648,0.5350053068777249,0.87,0.7897921315498285,0.7579920659207044,0.72,0.5884873482836406,0.35301759211270906
15,0.3,0.2953410208326457,0.25613824008052466,0.35,0.2576528475187745,0.13406966964533115,0.37,0.36446374183697583,0.20201610112296892,0.9,0.710470342816042,0.6091210356936743,0.69,0.5504387856247971,0.322825508051456
19,0.32,0.2606431946615923,0.15853625335515886,0.19,0.14816416138121183,0.08072883110694917,0.8,0.6229479856703779,0.6209637488783131,0.39,0.2804298371540175,0.15194484804450642,0.57,0.4882602268667347,0.25514756554185025
9,0.62,0.5729601591451385,0.4101428902734403,0.61,0.5949240410397367,0.34364636127721404,0.08,0.07954847712939933,0.04325240153572908,0.3,0.24055759639126376,0.23553632634560157,0.4,0.35844635588022844,0.2479612091083755
6,0.33,0.2528365688562627,0.17555757132973,0.81,0.660424543377854,0.41545745902859693,0.31,0.26556461663609804,0.21938878424718491,0.99,0.8766521978086799,0.6679844521917555,0.4,0.33587341231375933,0.2155361637893127
17,0.03,0.023894409274932634,0.021409558220924704,0.14,0.10090242967193402,0.08857603076710219,0.98,0.6950163847746724,0.5620803428878622,0.94,0.8347576900591546,0.6476144902220027,0.96,0.9220702023311516,0.8477322917627879
19,0.9,0.6951407835269454,0.4326256914740777,0.9,0.8872658398230722,0.611799027635022,0.55,0.4509271291012788,0.2780488814752401,0.3,0.2659529458329204,0.22241147102920344,0.21,0.17624526524209214,0.14252697692901192
20,0.77,0.7321018112949955,0.5825111060612608,0.8,0.6890945940963127,0.34706916250155595,0.6,0.45934594530558076,0.33256595020194435,0.81,0.7317369200881059,0.4299023242651818,0.66,0.5499446433459303,0.3081129558731937
9,0.4,0.3043907902040087,0.1703738422520081,0.05,0.042098452310793885,0.025649890647665187,0.43,0.3067914379375008,0.1952947016543698,0.49,0.4730741292943651,0.2452666343605108,0.88,0.6740209389869115,0.5663167763418461
9,0.92,0.6930998068455795,0.35347311573594886,0.57,0.44492317729146375,0.2763258188799907,0.34,0.27451319883790753,0.23689372077857257,0.83,0.7400181630201412,0.5894526423817166,0.7,0.5249823880109664,0.46721084918812444
11,0.82,0.614227930840642,0.5363927358456168,0.31,0.2568999773401466,0.2501075718014689,0.21,0.17041740687088217,0.13925429885727145,0.99,0.9789191948542236,0.5201778260980282,0.51,0.4842846940481438,0.46487250078333375
3,0.99,0.8199271941227683,0.7036710924977438,0.45,0.4211071481556552,0.28134494843444746,0.83,0.637560129795236,0.5729754431076672,0.67,0.5005942190539104,0.32301938070277864,0.52,0.41195624883002635,0.2831333637440884
2,0.61,0.5096470782391103,0.3776214936359824,0.61,0.5757365334560348,0.4270316624935868,0.7,0.5831213125789441,0.5120092059838331,0.19,0.1778384437544954,0.1104632300164173,0.73,0.6992503835691722,0.47154898348715024
20,0.56,0.49434695263645995,0.4748401130666795,0.07,0.051819545317835836,0.037597920645482744,0.75,0.727711503212668,0.5831883234757642,0.79,0.6928214806662228,0.39544027593432135,0.87,0.7775528576072073,0.5088429792505665
9,0.85,0.8249095155524249,0.49443366630926705,0.8,0.6687352913062905,0.6653526906400067,0.71,0.6263336537789275,0.3704300823320823,0.96,0.9483056688005723,0.7610153176849146,0.51,0.4598319625647999,0.2882242701236337
9,0.49,0.389248917547784,0.3307539930856014,0.49,0.43823097546538314,0.24557839813350538,0.57,0.42290016920399875,0.40496634624190153,0.51,0.3711938602391454,0.3210380203868438,0.68,0.5833726240300158,0.4078891513308353
3,0.33,0.2731256761305054,0.1385657675417443,0.78,0.733235981683522,0.7032603613682646,0.17,0.15731736826007536,0.13474240203746124,0.5,0.4326565651953236,0.31257300184361614,0.27,0.20575081788846672,0.13840345291443673
10,0.57,0.4464533192167758,0.36890574828519107,0.46,0.33402552702411853,0.3285784813153234,0.57,0.5579068331346875,0.5297006330903518,0.3,0.23082100205073638,0.14077151345554664,0.23,0.2160867580802039,0.14766303885300866
18,0.11,0.09258481577578057,0.057190061127348146,0.08,0.05846633859030218,0.030180355300616225,0.29,0.27481307135817634,0.16725314754776688,0.69,0.5947710269607617,0.33687366454809153,0.29,0.2407698511653663,0.1345604418847305
16,0.71,0.6264031287899027,0.48040565335253915,0.27,0.20188147598715622,0.1021864081437825,0.56,0.5086245202157995,0.37145104553871955,0.91,0.8064117348512425,0.5401916978290051,0.87,0.7225596752054964,0.5218290244733957
